"Sample.ID","Replicate.Number","Sample.Volume","Sample.Collection.Method","Filter.Preservation.Method","Sample.Notes","Filter.Type","Filter.Pore.Size","Survey.Date.and.Time","Site.Name","Crew","Blank.Included","Site.Notes","County","State","Year","Habitat","Size","Site.Character","Project.Name","Waterbody.Name","Sample.Depth","Sub.Site.Locations","flow.CMS","Air.Temperature","Water.Temperature","Dissolved.Oxygen","Specific.Conductance","pH","X.Coordinate","Y.Coordinate","Extraction.Status","Location.Storage.Method","DNA.Volume.ul.remaining","RNA.Volume.ul.remaining"
"Klamath20_20230718_4",4,400,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2023 22:56","Klamath20","DK, JO, JL","no","","Klamath","OR",2023,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface","L,R,C",23.01052383,33.94444444,23.4,8.31,131.4,7,-122.1757219,42.00880108,"DNA extraction","Genidaqs freezer (-20 degrees C)",66,NA
"Klamath20_20230718_5",5,425,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2023 22:56","Klamath20","DK, JO, JL","no","","Klamath","OR",2023,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface","L,R,C",23.01052383,33.94444444,23.4,8.31,131.4,7,-122.1757219,42.00880108,"DNA extraction","Genidaqs freezer (-20 degrees C)",66,NA
"Klamath20_20230718_6",6,325,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2023 22:56","Klamath20","DK, JO, JL","no","","Klamath","OR",2023,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface","L,R,C",23.01052383,33.94444444,23.4,8.31,131.4,7,-122.1757219,42.00880108,"DNA extraction","Genidaqs freezer (-20 degrees C)",66,NA
"Klamath20_20230718_7",7,350,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2023 22:56","Klamath20","DK, JO, JL","no","","Klamath","OR",2023,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface","L,R,C",23.01052383,33.94444444,23.4,8.31,131.4,7,-122.1757219,42.00880108,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Klamath20_20230718_8",8,350,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2023 22:56","Klamath20","DK, JO, JL","no","","Klamath","OR",2023,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface","L,R,C",23.01052383,33.94444444,23.4,8.31,131.4,7,-122.1757219,42.00880108,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath20_20230718_9",9,325,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2023 22:56","Klamath20","DK, JO, JL","no","","Klamath","OR",2023,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface","L,R,C",23.01052383,33.94444444,23.4,8.31,131.4,7,-122.1757219,42.00880108,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Hayden1_20230718_1",1,400,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2023 23:38","Hayden1","DK, JO, JL","no","Point moved DS on Hayden closer to mouth due to access to water and potential projection issue.","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Hayden Creek","Surface","L,R,C",0.329064171,34.05555556,23.2,7.19,100.5,7,-122.1889547,42.00755127,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Hayden1_20230718_2",2,400,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2023 23:38","Hayden1","DK, JO, JL","no","Point moved DS on Hayden closer to mouth due to access to water and potential projection issue.","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Hayden Creek","Surface","L,R,C",0.329064171,34.05555556,23.2,7.19,100.5,7,-122.1889547,42.00755127,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Hayden1_20230718_3",3,400,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2023 23:38","Hayden1","DK, JO, JL","no","Point moved DS on Hayden closer to mouth due to access to water and potential projection issue.","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Hayden Creek","Surface","L,R,C",0.329064171,34.05555556,23.2,7.19,100.5,7,-122.1889547,42.00755127,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Hayden1_20230718_4",4,400,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2023 23:38","Hayden1","DK, JO, JL","no","Point moved DS on Hayden closer to mouth due to access to water and potential projection issue.","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Hayden Creek","Surface","L,R,C",0.329064171,34.05555556,23.2,7.19,100.5,7,-122.1889547,42.00755127,"DNA extraction","Genidaqs freezer (-20 degrees C)",66,NA
"Hayden1_20230718_5",5,350,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2023 23:38","Hayden1","DK, JO, JL","no","Point moved DS on Hayden closer to mouth due to access to water and potential projection issue.","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Hayden Creek","Surface","L,R,C",0.329064171,34.05555556,23.2,7.19,100.5,7,-122.1889547,42.00755127,"DNA extraction","Genidaqs freezer (-20 degrees C)",66,NA
"Hayden1_20230718_6",6,375,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2023 23:38","Hayden1","DK, JO, JL","no","Point moved DS on Hayden closer to mouth due to access to water and potential projection issue.","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Hayden Creek","Surface","L,R,C",0.329064171,34.05555556,23.2,7.19,100.5,7,-122.1889547,42.00755127,"DNA extraction","Genidaqs freezer (-20 degrees C)",66,NA
"Hayden1_20230718_7",7,400,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2023 23:38","Hayden1","DK, JO, JL","no","Point moved DS on Hayden closer to mouth due to access to water and potential projection issue.","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Hayden Creek","Surface","L,R,C",0.329064171,34.05555556,23.2,7.19,100.5,7,-122.1889547,42.00755127,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Hayden1_20230718_8",8,400,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2023 23:38","Hayden1","DK, JO, JL","no","Point moved DS on Hayden closer to mouth due to access to water and potential projection issue.","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Hayden Creek","Surface","L,R,C",0.329064171,34.05555556,23.2,7.19,100.5,7,-122.1889547,42.00755127,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Hayden1_20230718_9",9,400,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2023 23:38","Hayden1","DK, JO, JL","no","Point moved DS on Hayden closer to mouth due to access to water and potential projection issue.","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Hayden Creek","Surface","L,R,C",0.329064171,34.05555556,23.2,7.19,100.5,7,-122.1889547,42.00755127,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Spencer3_20230717_1",1,500,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/17/2023 20:17","Spencer3","STS, OV","no","Low flow","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface","L,R,C",0.253912819,36,23.6,8.53,132.3,6,-122.0512784,42.17417132,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Spencer3_20230717_2",2,500,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/17/2023 20:17","Spencer3","STS, OV","no","Low flow","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface","L,R,C",0.253912819,36,23.6,8.53,132.3,6,-122.0512784,42.17417132,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Spencer3_20230717_3",3,500,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/17/2023 20:17","Spencer3","STS, OV","no","Low flow","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface","L,R,C",0.253912819,36,23.6,8.53,132.3,6,-122.0512784,42.17417132,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Spencer3_20230717_4",4,500,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/17/2023 20:17","Spencer3","STS, OV","no","Low flow","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface","L,R,C",0.253912819,36,23.6,8.53,132.3,6,-122.0512784,42.17417132,"DNA extraction","Genidaqs freezer (-20 degrees C)",66,NA
"Spencer3_20230717_5",5,500,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/17/2023 20:17","Spencer3","STS, OV","no","Low flow","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface","L,R,C",0.253912819,36,23.6,8.53,132.3,6,-122.0512784,42.17417132,"DNA extraction","Genidaqs freezer (-20 degrees C)",66,NA
"Spencer3_20230717_6",6,500,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/17/2023 20:17","Spencer3","STS, OV","no","Low flow","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface","L,R,C",0.253912819,36,23.6,8.53,132.3,6,-122.0512784,42.17417132,"DNA extraction","Genidaqs freezer (-20 degrees C)",66,NA
"Spencer3_20230717_7",7,500,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/17/2023 20:17","Spencer3","STS, OV","no","Low flow","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface","L,R,C",0.253912819,36,23.6,8.53,132.3,6,-122.0512784,42.17417132,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Spencer3_20230717_8",8,500,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/17/2023 20:17","Spencer3","STS, OV","no","Low flow","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface","L,R,C",0.253912819,36,23.6,8.53,132.3,6,-122.0512784,42.17417132,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Spencer3_20230717_9",9,500,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/17/2023 20:17","Spencer3","STS, OV","no","Low flow","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface","L,R,C",0.253912819,36,23.6,8.53,132.3,6,-122.0512784,42.17417132,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Spencer2_20230717_1",1,500,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/17/2023 21:54","Spencer2","STS, OV","no","","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface","L,R,C",0.264359491,33.6,23.8,7.92,131.1,6,-122.0406613,42.16292622,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Spencer2_20230717_2",2,500,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/17/2023 21:54","Spencer2","STS, OV","no","","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface","L,R,C",0.264359491,33.6,23.8,7.92,131.1,6,-122.0406613,42.16292622,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Spencer2_20230717_3",3,500,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/17/2023 21:54","Spencer2","STS, OV","no","","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface","L,R,C",0.264359491,33.6,23.8,7.92,131.1,6,-122.0406613,42.16292622,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Spencer2_20230717_4",4,500,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/17/2023 21:54","Spencer2","STS, OV","no","","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface","L,R,C",0.264359491,33.6,23.8,7.92,131.1,6,-122.0406613,42.16292622,"DNA extraction","Genidaqs freezer (-20 degrees C)",66,NA
"Spencer2_20230717_5",5,500,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/17/2023 21:54","Spencer2","STS, OV","no","","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface","L,R,C",0.264359491,33.6,23.8,7.92,131.1,6,-122.0406613,42.16292622,"DNA extraction","Genidaqs freezer (-20 degrees C)",66,NA
"Spencer2_20230717_6",6,500,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/17/2023 21:54","Spencer2","STS, OV","no","","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface","L,R,C",0.264359491,33.6,23.8,7.92,131.1,6,-122.0406613,42.16292622,"DNA extraction","Genidaqs freezer (-20 degrees C)",66,NA
"Spencer2_20230717_7",7,500,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/17/2023 21:54","Spencer2","STS, OV","no","","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface","L,R,C",0.264359491,33.6,23.8,7.92,131.1,6,-122.0406613,42.16292622,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Spencer2_20230717_8",8,500,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/17/2023 21:54","Spencer2","STS, OV","no","","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface","L,R,C",0.264359491,33.6,23.8,7.92,131.1,6,-122.0406613,42.16292622,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Spencer2_20230717_9",9,500,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/17/2023 21:54","Spencer2","STS, OV","no","","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface","L,R,C",0.264359491,33.6,23.8,7.92,131.1,6,-122.0406613,42.16292622,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Spencer1_20230717_1",1,500,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/17/2023 23:47","Spencer1","OV, SS","no","","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface","L,R,C",0.254851488,28.2,24.4,7.09,111.7,6,-122.0288227,42.15846198,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Spencer1_20230717_2",2,500,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/17/2023 23:47","Spencer1","OV, SS","no","","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface","L,R,C",0.254851488,28.2,24.4,7.09,111.7,6,-122.0288227,42.15846198,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Spencer1_20230717_3",3,500,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/17/2023 23:47","Spencer1","OV, SS","no","","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface","L,R,C",0.254851488,28.2,24.4,7.09,111.7,6,-122.0288227,42.15846198,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Spencer1_20230717_4",4,500,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/17/2023 23:47","Spencer1","OV, SS","no","","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface","L,R,C",0.254851488,28.2,24.4,7.09,111.7,6,-122.0288227,42.15846198,"DNA extraction","Genidaqs freezer (-20 degrees C)",66,NA
"Spencer1_20230717_5",5,500,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/17/2023 23:47","Spencer1","OV, SS","no","","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface","L,R,C",0.254851488,28.2,24.4,7.09,111.7,6,-122.0288227,42.15846198,"DNA extraction","Genidaqs freezer (-20 degrees C)",66,NA
"Spencer1_20230717_6",6,500,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/17/2023 23:47","Spencer1","OV, SS","no","","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface","L,R,C",0.254851488,28.2,24.4,7.09,111.7,6,-122.0288227,42.15846198,"DNA extraction","Genidaqs freezer (-20 degrees C)",66,NA
"Spencer1_20230717_7",7,500,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/17/2023 23:47","Spencer1","OV, SS","no","","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface","L,R,C",0.254851488,28.2,24.4,7.09,111.7,6,-122.0288227,42.15846198,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Spencer1_20230717_8",8,500,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/17/2023 23:47","Spencer1","OV, SS","no","","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface","L,R,C",0.254851488,28.2,24.4,7.09,111.7,6,-122.0288227,42.15846198,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Spencer1_20230717_9",9,500,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/17/2023 23:47","Spencer1","OV, SS","no","","Klamath","OR",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Spencer Creek","Surface","L,R,C",0.254851488,28.2,24.4,7.09,111.7,6,-122.0288227,42.15846198,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath36_20230717_1",1,150,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2023 1:01","Klamath36","STS, OV","no","Thick algae at site, DO strangely high ","Klamath","OR",2023,"Reservoir","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","J.C. Boyle Reservoir","Surface","R",18.51920022,28.6,27,19,122.6,6,-122.0248534,42.14988537,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath36_20230717_2",2,250,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2023 1:01","Klamath36","STS, OV","no","Thick algae at site, DO strangely high ","Klamath","OR",2023,"Reservoir","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","J.C. Boyle Reservoir","Surface","R",18.51920022,28.6,27,19,122.6,6,-122.0248534,42.14988537,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
